* Barcode = SLB96
* Block Type = OpenArray Block
* Chemistry = TAQMAN
* Comment = NA
* Date Created = 05-19-2015 15:23:02 CEST
* Experiment File Name = \\rbamsfp281\Dept_PRB\_Org\Virology iPS\Lucy\Experiments\TaqMan Open Array\2015-05-18 OA David's genes - 2\SLB96_2015_05_18_Davids genes.eds
* Experiment Name = SLB96
* Experiment Run End Time = 05-18-2015 17:56:18 CEST
* Experiment Type = Gene Expression
* Instrument Name = 285880792
* Instrument Serial Number = 285880792
* Instrument Type = QuantStudio 12K Flex
* Passive Reference = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Analysis is performed = Stage 2, Step 3
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	Ct	Ct Mean	Ct SD	Amp Score	Cq Conf	CRTAMPLITUDE	HIGHSD	CRTNOISE	ROX Signal
1678	C3b6	false	Sample12	Hs00173526_m1	UNKNOWN	FAM	NFQ-MGB	23.757	23.736	0.029	1.546	0.977	N	N	N	4,240.471
1679	C3b7	false	Sample12	Hs02621496_s1	UNKNOWN	FAM	NFQ-MGB	19.546	19.564	0.026	1.522	0.976	N	N	N	4,484.647
1680	C3b8	false	Sample12	Hs00416923_m1	UNKNOWN	FAM	NFQ-MGB	28.405	27.709	0.985	1.594	0.980	N	Y	N	4,530.971
1681	C3c1	false	Sample12	Hs00992319_m1	UNKNOWN	FAM	NFQ-MGB	23.357	23.311	0.065	1.482	0.962	N	N	N	4,313.971
1682	C3c2	false	Sample12	Hs02383413_s1	UNKNOWN	FAM	NFQ-MGB	22.259	22.165	0.132	1.589	0.984	N	N	N	4,728.794
1683	C3c3	false	Sample12	Hs00212963_m1	UNKNOWN	FAM	NFQ-MGB	23.745	23.843	0.137	1.506	0.984	N	N	N	4,571.676
1684	C3c4	false	Sample12	Hs00275607_m1	UNKNOWN	FAM	NFQ-MGB	19.758	19.673	0.119	1.573	0.970	N	N	N	4,580.382
1685	C3c5	false	Sample12	Hs00156197_m1	UNKNOWN	FAM	NFQ-MGB	21.458	21.468	0.014	1.559	0.979	N	N	N	4,476.294
1686	C3c6	false	Sample12	Hs00219089_m1	UNKNOWN	FAM	NFQ-MGB	22.993	22.888	0.148	1.550	0.984	N	N	N	4,816.029
1687	C3c7	false	Sample12	Hs00426592_m1	UNKNOWN	FAM	NFQ-MGB	21.237	21.402	0.233	1.473	0.984	N	N	N	4,531.294
1688	C3c8	false	Sample12	Hs00608677_m1	UNKNOWN	FAM	NFQ-MGB	26.320	25.922	0.564	1.646	0.978	N	Y	N	4,696.324
1689	C3d1	false	Sample12	Hs01573837_g1	UNKNOWN	FAM	NFQ-MGB	26.726	26.903	0.251	1.522	0.975	N	N	N	4,142.235
1690	C3d2	false	Sample12	Hs00152928_m1	UNKNOWN	FAM	NFQ-MGB	24.533	24.475	0.082	1.543	0.986	N	N	N	4,617.941
1691	C3d3	false	Sample12	Hs00914120_m1	UNKNOWN	FAM	NFQ-MGB	26.876	26.801	0.107	1.540	0.958	N	N	N	4,663.618
1692	C3d4	false	Sample12	Hs00171584_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,406.971
1693	C3d5	false	Sample12	Hs00946916_m1	UNKNOWN	FAM	NFQ-MGB	20.617	20.711	0.132	1.572	0.969	N	N	N	3,995.206
1694	C3d6	false	Sample12	Hs01067777_m1	UNKNOWN	FAM	NFQ-MGB	17.590	17.566	0.034	1.563	0.985	N	N	N	4,736.235
1695	C3d7	false	Sample12	Hs00983323_m1	UNKNOWN	FAM	NFQ-MGB	19.778	19.765	0.018	1.575	0.972	N	N	N	4,370.735
1696	C3d8	false	Sample12	Hs00185873_m1	UNKNOWN	FAM	NFQ-MGB	23.831	24.152	0.454	1.567	0.977	N	N	N	4,684.176
1697	C3e1	false	Sample12	Hs00909569_g1	UNKNOWN	FAM	NFQ-MGB	21.826	21.802	0.033	1.488	0.977	N	N	N	4,328.235
1698	C3e2	false	Sample12	Hs00606086_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.700	0.000	Y	N	Y	4,725.882
1699	C3e3	false	Sample12	Hs00179843_m1	UNKNOWN	FAM	NFQ-MGB	29.632	29.290	0.484	1.457	0.972	N	N	N	4,712.235
1700	C3e4	false	Sample12	Hs01110766_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.854	0.000	Y	N	Y	4,787.853
1701	C3e5	false	Sample12	Hs01119974_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.672	0.000	Y	N	Y	4,175.147
1702	C3e6	false	Sample12	Hs01090242_m1	UNKNOWN	FAM	NFQ-MGB	27.022	26.807	0.303	1.522	0.975	N	N	N	4,859.765
1703	C3e7	false	Sample12	Hs00174717_m1	UNKNOWN	FAM	NFQ-MGB	22.645	22.331	0.444	1.564	0.973	N	N	N	4,808.912
1704	C3e8	false	Sample12	Hs00272345_m1	UNKNOWN	FAM	NFQ-MGB	21.707	21.658	0.069	1.505	0.961	N	N	N	4,791.618
1705	C3f1	false	Sample12	Hs00902543_g1	UNKNOWN	FAM	NFQ-MGB	26.821	26.965	0.204	1.578	0.981	N	N	N	4,498.588
1706	C3f2	false	Sample12	Hs01035168_m1	UNKNOWN	FAM	NFQ-MGB	24.790	24.769	0.029	1.572	0.969	N	N	N	4,772.265
1707	C3f3	false	Sample12	Hs00175407_m1	UNKNOWN	FAM	NFQ-MGB	23.905	23.827	0.109	1.636	0.979	N	N	N	4,690.706
1708	C3f4	false	Sample12	Hs04187831_g1	UNKNOWN	FAM	NFQ-MGB	27.778	29.008	1.740	1.614	0.983	N	Y	N	5,063.559
1709	C3f5	false	Sample12	Hs00354985_m1	UNKNOWN	FAM	NFQ-MGB	27.584	27.460	0.174	1.598	0.976	N	N	N	4,823.794
1710	C3f6	false	Sample12	Hs01062014_m1	UNKNOWN	FAM	NFQ-MGB	30.228	30.228		1.492	0.972	N	N	N	4,711.029
1711	C3f7	false	Sample12	Hs01050702_m1	UNKNOWN	FAM	NFQ-MGB	28.282	28.536	0.360	1.635	0.986	N	N	N	4,635.971
1712	C3f8	false	Sample12	Hs01063858_m1	UNKNOWN	FAM	NFQ-MGB	31.024	29.729	1.831	1.590	0.974	N	Y	N	4,796.794
1713	C3g1	false	Sample12					Undetermined					N	N	N	
1714	C3g2	false	Sample12					Undetermined					N	N	N	
1715	C3g3	false	Sample12	Hs01086177_m1	UNKNOWN	FAM	NFQ-MGB	28.222	28.243	0.030	1.565	0.977	N	N	N	4,844.176
1716	C3g4	false	Sample12	Hs04234730_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined	29.093		0.317	0.000	Y	N	Y	4,914.441
1717	C3g5	false	Sample12	Hs00183740_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.764	0.000	Y	N	Y	4,486.382
1718	C3g6	false	Sample12	Hs01070032_m1	UNKNOWN	FAM	NFQ-MGB	30.658	30.658		1.506	0.970	N	N	N	4,601.412
1719	C3g7	false	Sample12					Undetermined					N	N	N	
1720	C3g8	false	Sample12					Undetermined					N	N	N	
1721	C3h1	false	Sample12					Undetermined					N	N	N	
1722	C3h2	false	Sample12					Undetermined					N	N	N	
1723	C3h3	false	Sample12	Hs02800695_m1	UNKNOWN	FAM	NFQ-MGB	27.322	27.282	0.056	1.594	0.977	N	N	N	4,873.441
1724	C3h4	false	Sample12	Hs00426889_m1	UNKNOWN	FAM	NFQ-MGB	21.209	21.169	0.058	1.573	0.949	N	N	N	5,005.118
1725	C3h5	false	Sample12	Hs02758991_g1	UNKNOWN	FAM	NFQ-MGB	18.297	18.190	0.151	1.519	0.965	N	N	N	4,360.853
1726	C3h6	false	Sample12	Hs00194538_m1	UNKNOWN	FAM	NFQ-MGB	26.578	26.190	0.549	1.413	0.964	N	Y	N	4,925.824
1727	C3h7	false	Sample12					Undetermined					N	N	N	
1728	C3h8	false	Sample12					Undetermined					N	N	N	
1729	C4a1	false	Sample13	Hs00559368_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,565.588
1730	C4a2	false	Sample13	Hs02576168_g1	UNKNOWN	FAM	NFQ-MGB	28.177	27.964	0.300	1.512	0.982	N	N	N	4,442.147
1731	C4a3	false	Sample13	Hs01059246_m1	UNKNOWN	FAM	NFQ-MGB	30.769	30.884	0.163	1.529	0.976	N	N	N	4,382.735
1732	C4a4	false	Sample13	Hs00199368_m1	UNKNOWN	FAM	NFQ-MGB	31.485	31.485		1.588	0.978	N	N	N	4,837.265
1733	C4a5	false	Sample13	Hs00187779_m1	UNKNOWN	FAM	NFQ-MGB	29.362	29.438	0.107	1.551	0.976	N	N	N	4,714.618
1734	C4a6	false	Sample13	Hs02383390_s1	UNKNOWN	FAM	NFQ-MGB	24.263	24.415	0.216	1.272	0.910	N	N	N	4,579.118
1735	C4a7	false	Sample13	Hs00366258_m1	UNKNOWN	FAM	NFQ-MGB	27.140	26.905	0.333	1.608	0.976	N	N	N	4,556.676
1736	C4a8	false	Sample13	Hs00957901_g1	UNKNOWN	FAM	NFQ-MGB	26.689	26.678	0.016	1.636	0.980	N	N	N	4,906.382
1737	C4b1	false	Sample13	Hs00227775_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,669.971
1738	C4b2	false	Sample13	Hs00161820_m1	UNKNOWN	FAM	NFQ-MGB	24.727	24.742	0.021	1.498	0.978	N	N	N	4,646.471
1739	C4b3	false	Sample13	Hs01040204_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined	31.163		0.000	0.000	Y	N	Y	4,446.912
1740	C4b4	false	Sample13	Hs00901571_m1	UNKNOWN	FAM	NFQ-MGB	30.417	29.569	1.199	1.560	0.980	N	Y	N	4,625.853
1741	C4b5	false	Sample13	Hs00988304_m1	UNKNOWN	FAM	NFQ-MGB	18.377	18.365	0.016	1.600	0.970	N	N	N	4,515.471
1742	C4b6	false	Sample13	Hs00240827_m1	UNKNOWN	FAM	NFQ-MGB	25.894	25.872	0.032	1.578	0.981	N	N	N	4,778.353
1743	C4b7	false	Sample13	Hs01587865_g1	UNKNOWN	FAM	NFQ-MGB	26.256	26.146	0.156	1.507	0.976	N	N	N	4,569.441
1744	C4b8	false	Sample13	Hs00201836_m1	UNKNOWN	FAM	NFQ-MGB	28.030	27.841	0.267	1.587	0.976	N	N	N	4,881.559
1745	C4c1	false	Sample13	Hs00174944_m1	UNKNOWN	FAM	NFQ-MGB	24.560	24.520	0.058	1.542	0.978	N	N	N	4,505.882
1746	C4c2	false	Sample13	Hs00559542_m1	UNKNOWN	FAM	NFQ-MGB	27.658	28.000	0.484	1.479	0.951	N	N	N	4,862.971
1747	C4c3	false	Sample13	Hs00213002_m1	UNKNOWN	FAM	NFQ-MGB	24.819	24.737	0.117	1.486	0.975	N	N	N	4,658.176
1748	C4c4	false	Sample13	Hs00743423_s1	UNKNOWN	FAM	NFQ-MGB	29.850	28.779	1.515	1.665	0.977	N	Y	N	4,980.529
1749	C4c5	false	Sample13	Hs01056398_m1	UNKNOWN	FAM	NFQ-MGB	27.555	27.152	0.571	1.528	0.982	N	Y	N	4,804.618
1750	C4c6	false	Sample13	Hs00430452_m1	UNKNOWN	FAM	NFQ-MGB	28.776	29.311	0.757	1.576	0.981	N	Y	N	4,906.912
1751	C4c7	false	Sample13	Hs00705164_s1	UNKNOWN	FAM	NFQ-MGB	22.334	22.504	0.240	1.620	0.979	N	N	N	5,009.676
1752	C4c8	false	Sample13	Hs01120670_m1	UNKNOWN	FAM	NFQ-MGB	29.966	30.128	0.230	1.551	0.975	N	N	N	4,924.500
1753	C4d1	false	Sample13	Hs02330328_s1	UNKNOWN	FAM	NFQ-MGB	19.036	19.048	0.017	1.602	0.971	N	N	N	4,506.500
1754	C4d2	false	Sample13	Hs00261432_m1	UNKNOWN	FAM	NFQ-MGB	23.779	23.718	0.087	1.500	0.984	N	N	N	4,813.000
1755	C4d3	false	Sample13	Hs00275575_m1	UNKNOWN	FAM	NFQ-MGB	20.282	20.337	0.077	1.559	0.971	N	N	N	4,684.059
1756	C4d4	false	Sample13	Hs01560445_m1	UNKNOWN	FAM	NFQ-MGB	23.522	23.474	0.067	1.593	0.980	N	N	N	4,863.235
1757	C4d5	false	Sample13	Hs00356233_m1	UNKNOWN	FAM	NFQ-MGB	22.217	22.191	0.036	1.583	0.981	N	N	N	4,799.324
1758	C4d6	false	Sample13	Hs01031951_m1	UNKNOWN	FAM	NFQ-MGB	19.894	19.877	0.024	1.572	0.980	N	N	N	4,901.912
1759	C4d7	false	Sample13	Hs00275889_m1	UNKNOWN	FAM	NFQ-MGB	24.223	24.110	0.160	1.615	0.977	N	N	N	4,795.794
1760	C4d8	false	Sample13	Hs01014809_g1	UNKNOWN	FAM	NFQ-MGB	21.808	21.814	0.008	1.582	0.984	N	N	N	4,967.588
1761	C4e1	false	Sample13	Hs00165106_m1	UNKNOWN	FAM	NFQ-MGB	22.261	22.319	0.081	1.571	0.975	N	N	N	4,770.265
1762	C4e2	false	Sample13	Hs00169233_m1	UNKNOWN	FAM	NFQ-MGB	21.418	21.343	0.107	1.696	0.981	N	N	N	4,899.706
1763	C4e3	false	Sample13	Hs01020387_m1	UNKNOWN	FAM	NFQ-MGB	22.921	22.864	0.080	1.600	0.986	N	N	N	4,593.382
1764	C4e4	false	Sample13	Hs00608023_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined	30.699		0.000	0.000	Y	N	Y	5,051.765
1765	C4e5	false	Sample13	Hs04183483_g1	UNKNOWN	FAM	NFQ-MGB	29.439	30.202	1.079	1.572	0.970	N	Y	N	5,005.794
1766	C4e6	false	Sample13	Hs00367082_g1	UNKNOWN	FAM	NFQ-MGB	25.599	25.512	0.123	1.487	0.971	N	N	N	4,862.559
1767	C4e7	false	Sample13	Hs00242302_m1	UNKNOWN	FAM	NFQ-MGB	23.235	23.268	0.047	1.430	0.953	N	N	N	5,180.559
1768	C4e8	false	Sample13	Hs00169255_m1	UNKNOWN	FAM	NFQ-MGB	20.760	20.691	0.097	1.621	0.984	N	N	N	4,689.676
1769	C4f1	false	Sample13	Hs01054797_g1	UNKNOWN	FAM	NFQ-MGB	28.669	28.262	0.576	1.563	0.984	N	Y	N	4,825.412
1770	C4f2	false	Sample13	Hs00222966_m1	UNKNOWN	FAM	NFQ-MGB	23.524	23.468	0.080	1.673	0.983	N	N	N	4,973.588
1771	C4f3	false	Sample13	Hs00355671_g1	UNKNOWN	FAM	NFQ-MGB	20.776	20.782	0.009	1.575	0.988	N	N	N	5,031.882
1772	C4f4	false	Sample13	Hs01113624_g1	UNKNOWN	FAM	NFQ-MGB	30.536	30.536		1.556	0.976	N	N	N	4,765.588
1773	C4f5	false	Sample13	Hs00417120_m1	UNKNOWN	FAM	NFQ-MGB	25.184	25.442	0.365	1.643	0.980	N	N	N	4,724.647
1774	C4f6	false	Sample13	Hs00271599_m1	UNKNOWN	FAM	NFQ-MGB	21.601	21.596	0.006	1.600	0.979	N	N	N	4,919.853
1775	C4f7	false	Sample13	Hs00171147_m1	UNKNOWN	FAM	NFQ-MGB	30.916	30.991	0.107	1.634	0.983	N	N	N	5,101.235
1776	C4f8	false	Sample13	Hs04194512_g1	UNKNOWN	FAM	NFQ-MGB	24.349	24.351	0.002	1.654	0.984	N	N	N	4,945.824
1777	C4g1	false	Sample13					Undetermined					N	N	N	
1778	C4g2	false	Sample13					Undetermined					N	N	N	
1779	C4g3	false	Sample13	Hs01066930_m1	UNKNOWN	FAM	NFQ-MGB	22.736	22.752	0.024	1.645	0.981	N	N	N	4,843.353
1780	C4g4	false	Sample13	Hs00153294_m1	UNKNOWN	FAM	NFQ-MGB	22.791	22.744	0.066	1.482	0.960	N	N	N	5,237.441
1781	C4g5	false	Sample13	Hs00155026_m1	UNKNOWN	FAM	NFQ-MGB	19.801	19.808	0.011	1.571	0.980	N	N	N	4,903.353
1782	C4g6	false	Sample13	Hs01026927_g1	UNKNOWN	FAM	NFQ-MGB	20.581	20.565	0.022	1.618	0.992	N	N	N	5,143.382
1783	C4g7	false	Sample13					Undetermined					N	N	N	
1784	C4g8	false	Sample13					Undetermined					N	N	N	
1785	C4h1	false	Sample13					Undetermined					N	N	N	
1786	C4h2	false	Sample13					Undetermined					N	N	N	
1787	C4h3	false	Sample13	Hs00171432_m1	UNKNOWN	FAM	NFQ-MGB	24.706	24.339	0.520	1.574	0.988	N	Y	N	5,072.853
1788	C4h4	false	Sample13	Hs00361432_s1	UNKNOWN	FAM	NFQ-MGB	29.275	28.908	0.519	1.478	0.968	N	Y	N	5,183.588
1789	C4h5	false	Sample13	Hs00201853_m1	UNKNOWN	FAM	NFQ-MGB	23.795	23.753	0.060	1.626	0.983	N	N	N	5,074.441
1790	C4h6	false	Sample13	Hs00169366_m1	UNKNOWN	FAM	NFQ-MGB	24.696	24.581	0.161	1.649	0.985	N	N	N	4,581.441
1791	C4h7	false	Sample13					Undetermined					N	N	N	
1792	C4h8	false	Sample13					Undetermined					N	N	N	
1793	C5a1	false	Sample13	Hs02383872_s1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,297.794
1794	C5a2	false	Sample13	Hs00426275_m1	UNKNOWN	FAM	NFQ-MGB	27.268	26.976	0.413	1.495	0.979	N	N	N	4,254.588
1795	C5a3	false	Sample13	Hs04187470_m1	UNKNOWN	FAM	NFQ-MGB	28.948	29.642	0.981	1.536	0.972	N	Y	N	4,361.529
1796	C5a4	false	Sample13	Hs01013996_m1	UNKNOWN	FAM	NFQ-MGB	19.077	19.182	0.148	1.540	0.971	N	N	N	4,630.618
1797	C5a5	false	Sample13	Hs00426608_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,493.176
1798	C5a6	false	Sample13	Hs01551887_m1	UNKNOWN	FAM	NFQ-MGB	23.837	23.796	0.059	1.538	0.964	N	N	N	4,360.382
1799	C5a7	false	Sample13	Hs00230385_m1	UNKNOWN	FAM	NFQ-MGB	26.751	26.406	0.488	1.424	0.958	N	N	N	4,150.912
1800	C5a8	false	Sample13	Hs00230189_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,683.412
1801	C5b1	false	Sample13	Hs00380895_m1	UNKNOWN	FAM	NFQ-MGB	24.923	24.822	0.142	1.552	0.966	N	N	N	4,364.000
1802	C5b2	false	Sample13	Hs01114267_m1	UNKNOWN	FAM	NFQ-MGB	28.878	29.431	0.783	1.539	0.975	N	Y	N	4,126.382
1803	C5b3	false	Sample13	Hs00157347_m1	UNKNOWN	FAM	NFQ-MGB	22.857	22.932	0.107	1.555	0.981	N	N	N	4,329.824
1804	C5b4	false	Sample13	Hs01586213_m1	UNKNOWN	FAM	NFQ-MGB	17.094	17.112	0.025	1.633	0.970	N	N	N	4,333.471
1805	C5b5	false	Sample13	Hs00241027_m1	UNKNOWN	FAM	NFQ-MGB	13.622	13.570	0.074	1.612	0.938	N	N	N	4,640.794
1806	C5b6	false	Sample13	Hs01100039_m1	UNKNOWN	FAM	NFQ-MGB	25.111	24.951	0.226	1.512	0.967	N	N	N	4,092.912
1807	C5b7	false	Sample13	Hs00930058_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,409.500
1808	C5b8	false	Sample13	Hs00978358_g1	UNKNOWN	FAM	NFQ-MGB	21.782	21.795	0.019	1.485	0.966	N	N	N	4,480.794
1809	C5c1	false	Sample13	Hs02569702_s1	UNKNOWN	FAM	NFQ-MGB	21.070	20.448	0.881	1.033	0.742	N	Y	N	4,448.529
1810	C5c2	false	Sample13	Hs01119078_mH	UNKNOWN	FAM	NFQ-MGB	Undetermined	31.299		0.578	0.000	Y	N	Y	4,594.206
1811	C5c3	false	Sample13	Hs00604506_m1	UNKNOWN	FAM	NFQ-MGB	28.900	28.731	0.238	1.534	0.966	N	N	N	4,322.382
1812	C5c4	false	Sample13	Hs00161204_m1	UNKNOWN	FAM	NFQ-MGB	25.788	25.702	0.122	1.567	0.976	N	N	N	4,504.853
1813	C5c5	false	Sample13	Hs00166821_m1	UNKNOWN	FAM	NFQ-MGB	30.723	30.723		1.443	0.963	N	N	N	4,643.059
1814	C5c6	false	Sample13	Hs04195026_sH	UNKNOWN	FAM	NFQ-MGB	25.527	25.614	0.123	1.554	0.982	N	N	N	4,801.647
1815	C5c7	false	Sample13	Hs00426361_m1	UNKNOWN	FAM	NFQ-MGB	26.436	26.486	0.072	1.514	0.972	N	N	N	4,721.676
1816	C5c8	false	Sample13	Hs00426380_m1	UNKNOWN	FAM	NFQ-MGB	26.949	27.115	0.235	1.595	0.964	N	N	N	4,688.235
1817	C5d1	false	Sample13	Hs04183452_g1	UNKNOWN	FAM	NFQ-MGB	22.802	22.800	0.002	1.550	0.990	N	N	N	4,324.324
1818	C5d2	false	Sample13	Hs00157048_m1	UNKNOWN	FAM	NFQ-MGB	24.195	24.097	0.138	1.531	0.972	N	N	N	4,313.235
1819	C5d3	false	Sample13	Hs00747232_mH	UNKNOWN	FAM	NFQ-MGB	18.971	18.908	0.089	1.611	0.977	N	N	N	4,421.118
1820	C5d4	false	Sample13	Hs02560787_s1	UNKNOWN	FAM	NFQ-MGB	25.994	26.001	0.010	1.410	0.977	N	N	N	4,630.324
1821	C5d5	false	Sample13	Hs00195591_m1	UNKNOWN	FAM	NFQ-MGB	26.491	26.291	0.282	1.503	0.976	N	N	N	4,527.000
1822	C5d6	false	Sample13	Hs00950344_m1	UNKNOWN	FAM	NFQ-MGB	23.313	23.352	0.055	1.647	0.979	N	N	N	4,720.794
1823	C5d7	false	Sample13	Hs00609799_m1	UNKNOWN	FAM	NFQ-MGB	25.226	25.132	0.133	1.636	0.982	N	N	N	4,359.000
1824	C5d8	false	Sample13	Hs01026189_g1	UNKNOWN	FAM	NFQ-MGB	30.981	30.621	0.510	1.589	0.982	N	Y	N	4,608.676
1825	C5e1	false	Sample13	Hs04188837_g1	UNKNOWN	FAM	NFQ-MGB	21.407	21.438	0.043	1.579	0.971	N	N	N	4,839.176
1826	C5e2	false	Sample13	Hs00248075_m1	UNKNOWN	FAM	NFQ-MGB	25.560	25.219	0.482	1.589	0.983	N	N	N	4,586.294
1827	C5e3	false	Sample13	Hs00358796_g1	UNKNOWN	FAM	NFQ-MGB	22.791	22.768	0.033	1.484	0.964	N	N	N	4,667.059
1828	C5e4	false	Sample13	Hs00173927_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.806	0.000	Y	N	Y	4,689.441
1829	C5e5	false	Sample13	Hs00171132_m1	UNKNOWN	FAM	NFQ-MGB	18.058	17.970	0.125	1.557	0.980	N	N	N	4,337.294
1830	C5e6	false	Sample13	Hs00231069_m1	UNKNOWN	FAM	NFQ-MGB	23.762	23.750	0.017	1.641	0.979	N	N	N	4,630.676
1831	C5e7	false	Sample13	Hs00232783_m1	UNKNOWN	FAM	NFQ-MGB	27.571	27.780	0.295	1.552	0.975	N	N	N	4,419.206
1832	C5e8	false	Sample13	Hs00207691_m1	UNKNOWN	FAM	NFQ-MGB	30.276	29.527	1.058	1.570	0.972	N	Y	N	4,903.588
1833	C5f1	false	Sample13	Hs00985639_m1	UNKNOWN	FAM	NFQ-MGB	28.031	28.309	0.393	1.567	0.964	N	N	N	4,488.618
1834	C5f2	false	Sample13	Hs00174092_m1	UNKNOWN	FAM	NFQ-MGB	26.630	26.696	0.093	1.549	0.984	N	N	N	4,884.735
1835	C5f3	false	Sample13	Hs00895608_m1	UNKNOWN	FAM	NFQ-MGB	22.749	22.755	0.009	1.524	0.973	N	N	N	4,553.412
1836	C5f4	false	Sample13	Hs01911452_s1	UNKNOWN	FAM	NFQ-MGB	25.796	25.605	0.270	1.633	0.977	N	N	N	4,776.118
1837	C5f5	false	Sample13	Hs01921425_s1	UNKNOWN	FAM	NFQ-MGB	20.033	20.045	0.016	1.628	0.974	N	N	N	4,908.765
1838	C5f6	false	Sample13	Hs00942643_m1	UNKNOWN	FAM	NFQ-MGB	29.517	30.151	0.897	1.601	0.973	N	Y	N	4,544.971
1839	C5f7	false	Sample13	Hs04194779_g1	UNKNOWN	FAM	NFQ-MGB	27.111	26.964	0.208	1.574	0.980	N	N	N	4,728.294
1840	C5f8	false	Sample13	Hs00952741_m1	UNKNOWN	FAM	NFQ-MGB	22.745	22.747	0.003	1.494	0.988	N	N	N	4,654.000
1841	C5g1	false	Sample13					Undetermined					N	N	N	
1842	C5g2	false	Sample13					Undetermined					N	N	N	
1843	C5g3	false	Sample13	Hs00932747_m1	UNKNOWN	FAM	NFQ-MGB	22.552	22.348	0.289	1.612	0.991	N	N	N	4,814.912
1844	C5g4	false	Sample13	Hs01551078_m1	UNKNOWN	FAM	NFQ-MGB	29.563	30.456	1.264	1.662	0.980	N	Y	N	4,598.559
1845	C5g5	false	Sample13	Hs00152939_m1	UNKNOWN	FAM	NFQ-MGB	31.416	31.426	0.015	1.539	0.964	N	N	N	4,106.500
1846	C5g6	false	Sample13	Hs00152972_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,836.294
1847	C5g7	false	Sample13					Undetermined					N	N	N	
1848	C5g8	false	Sample13					Undetermined					N	N	N	
1849	C5h1	false	Sample13					Undetermined					N	N	N	
1850	C5h2	false	Sample13					Undetermined					N	N	N	
1851	C5h3	false	Sample13	Hs00355049_m1	UNKNOWN	FAM	NFQ-MGB	20.103	19.974	0.182	1.554	0.976	N	N	N	4,701.500
1852	C5h4	false	Sample13	Hs00182031_m1	UNKNOWN	FAM	NFQ-MGB	23.389	23.257	0.187	1.614	0.979	N	N	N	4,539.353
1853	C5h5	false	Sample13	Hs01547250_m1	UNKNOWN	FAM	NFQ-MGB	25.929	25.791	0.194	1.669	0.980	N	N	N	4,483.853
1854	C5h6	false	Sample13	Hs00609296_g1	UNKNOWN	FAM	NFQ-MGB	23.137	22.998	0.196	1.573	0.985	N	N	N	4,878.294
1855	C5h7	false	Sample13					Undetermined					N	N	N	
1856	C5h8	false	Sample13					Undetermined					N	N	N	
1857	C6a1	false	Sample13	Hs00608480_m1	UNKNOWN	FAM	NFQ-MGB	26.808	26.908	0.142	1.484	0.954	N	N	N	4,361.824
1858	C6a2	false	Sample13	Hs00973654_m1	UNKNOWN	FAM	NFQ-MGB	28.966	28.575	0.553	1.588	0.975	N	Y	N	4,294.618
1859	C6a3	false	Sample13	Hs00427552_m1	UNKNOWN	FAM	NFQ-MGB	27.605	27.767	0.229	1.431	0.971	N	N	N	4,186.882
1860	C6a4	false	Sample13	Hs00198409_m1	UNKNOWN	FAM	NFQ-MGB	25.744	25.631	0.159	1.452	0.958	N	N	N	4,334.706
1861	C6a5	false	Sample13	Hs00202073_m1	UNKNOWN	FAM	NFQ-MGB	27.929	28.421	0.696	1.527	0.981	N	Y	N	3,900.971
1862	C6a6	false	Sample13	Hs00157976_m1	UNKNOWN	FAM	NFQ-MGB	22.610	22.495	0.161	1.506	0.983	N	N	N	4,120.794
1863	C6a7	false	Sample13	Hs00154808_m1	UNKNOWN	FAM	NFQ-MGB	25.050	25.158	0.152	1.491	0.976	N	N	N	4,182.529
1864	C6a8	false	Sample13	Hs00378551_m1	UNKNOWN	FAM	NFQ-MGB	22.935	22.933	0.003	1.539	0.984	N	N	N	4,543.382
1865	C6b1	false	Sample13	Hs00985427_m1	UNKNOWN	FAM	NFQ-MGB	21.366	21.319	0.066	1.525	0.970	N	N	N	4,367.176
1866	C6b2	false	Sample13	Hs00173490_m1	UNKNOWN	FAM	NFQ-MGB	12.759	12.766	0.010	1.601	0.926	N	N	N	4,105.941
